,Unnamed: 0,artist,date,position,streams,track_name,url
83284,83284,Zedd,2018-02-25,85,72843,The Middle,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
83388,83388,Banda Sinaloense MS de Sergio Lizárraga,2018-02-25,189,41468,Tu Postura,https://open.spotify.com/track/4RNzKQEzmlvVHca4t6Txkj
83399,83399,Caifanes,2018-02-25,200,40615,La Célula Que Explota,https://open.spotify.com/track/5mB0MGsRfKZALHrXjnktCK
83533,83533,Bad Bunny,2018-02-26,134,52764,Dime Si Te Acuerdas,https://open.spotify.com/track/49VSioK272TASR4r9vRTuP
83566,83566,Khalid,2018-02-26,167,47387,Love Lies (with Normani),https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
83719,83719,J Balvin,2018-02-27,120,61469,Ahora,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
83722,83722,RBD,2018-02-27,123,59582,Este Corazón,https://open.spotify.com/track/5osb4Tlz1BoCBDg8iNDwvp
83790,83790,RBD,2018-02-27,191,47000,Nuestro Amor - Best Of,https://open.spotify.com/track/26mFVkgWrPsdQt6VeVc6hm
83861,83861,Imagine Dragons,2018-02-28,62,102614,Thunder,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
83899,83899,Imagine Dragons,2018-02-28,100,70904,Believer,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
84033,84033,Zoé,2018-03-01,34,159540,Azul,https://open.spotify.com/track/1HM9uVbB4DVQh0QlwY7W6v
84113,84113,Zoé,2018-03-01,114,64430,Luna - Live,https://open.spotify.com/track/2vWUBOmMS1W6x2dhovTp97
84135,84135,Zoé,2018-03-01,136,59622,Nada,https://open.spotify.com/track/1lpGX4TZPVgEKGGBDc3n9j
84246,84246,Nicky Jam,2018-03-02,47,145207,X,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
84324,84324,Karol G,2018-03-02,125,62867,Pineapple,https://open.spotify.com/track/24snQ8Ew7aIKYCt0ulXHvx
84377,84377,Zion & Lennox,2018-03-02,178,51813,La Player (Bandolera),https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
84387,84387,Khea,2018-03-02,188,50239,"Loca (feat. Duki, Cazzu)",https://open.spotify.com/track/0vnrhysrKKRdNYFKLAGzRc
84393,84393,Rels B,2018-03-02,194,49277,Lejos de Ti,https://open.spotify.com/track/1rDxSDjpyc0qBsWzWW7OnA
85175,85175,Elefante,2018-03-06,176,48931,Así Es La Vida,https://open.spotify.com/track/3q2aVABxuztNi3iS6h6qdB
85398,85398,Julia Michaels,2018-03-07,199,45223,Heaven,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
85600,85600,Wolfine,2018-03-09,1,561195,Bella,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
85687,85687,Demi Lovato,2018-03-09,88,78135,Tell Me You Love Me - Spanish Version,https://open.spotify.com/track/2scOpCkXHdjx5Pba0T1S68
85702,85702,Chris Jeday,2018-03-09,103,69628,Bipolar,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
85793,85793,XXXTENTACION,2018-03-09,194,47057,SAD!,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
85829,85829,Maluma,2018-03-10,30,184683,El Préstamo,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
86192,86192,Bomba Estéreo,2018-03-11,193,41145,To My Love,https://open.spotify.com/track/6z1VtU0MCGo666iKiajfhp
86388,86388,Maroon 5,2018-03-12,189,43059,Wait,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
86392,86392,Rudimental,2018-03-12,193,42352,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
86574,86574,Ha*Ash,2018-03-13,175,47748,No Pasa Nada,https://open.spotify.com/track/6Gusd5o0sQD1jmmoQlvNw4
86794,86794,Juan Magán,2018-03-14,195,45395,Le Encanta,https://open.spotify.com/track/5MucM2zqn6ugfL7jQdhf0s
87063,87063,David Bisbal,2018-03-16,64,102696,A Partir De Hoy,https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
87075,87075,Piso 21,2018-03-16,76,88454,Te Amo,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
87113,87113,XXXTENTACION,2018-03-16,114,64462,SAD!,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
87130,87130,Prince Royce,2018-03-16,131,59835,El Clavo,https://open.spotify.com/track/0LKErfBZ5FbBiLB4OcZRbL
87153,87153,Khea,2018-03-16,154,55247,Loca Remix,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
87187,87187,CNCO,2018-03-16,188,48614,Bonita,https://open.spotify.com/track/15CzCpeyJrIqRcU9nnHi3k
87560,87560,Nabález,2018-03-18,161,45113,La Correcta,https://open.spotify.com/track/1ISamB2lPDAeKb4Js2hLgq
87949,87949,Gorillaz,2018-03-20,150,50179,On Melancholy Hill,https://open.spotify.com/track/0q6LuUqGLUiCPP1cbdwFs3
87985,87985,The Chainsmokers,2018-03-20,186,45099,Sick Boy,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
88252,88252,Shawn Mendes,2018-03-22,53,114503,In My Blood,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
88437,88437,La Arrolladora Banda El Limón De Rene Camacho,2018-03-23,38,149909,Entre Beso Y Beso,https://open.spotify.com/track/29VYCsXmk5inV9BWgz5oyh
88473,88473,Mario Bautista,2018-03-23,74,92626,#Maldeamores,https://open.spotify.com/track/1Ju3hNFWkgMEp7xlgmrVKH
88481,88481,Shawn Mendes,2018-03-23,82,87515,Lost In Japan,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
88505,88505,Revol,2018-03-23,106,70068,Dime,https://open.spotify.com/track/08wJw4VdkKImX4t1vL6MsO
88507,88507,Zoé,2018-03-23,108,68774,Temor Y Temblor,https://open.spotify.com/track/3uueGysDVhXFn41lsRXPLl
88508,88508,La Arrolladora Banda El Limón De Rene Camacho,2018-03-23,109,68679,Calidad Y Cantidad,https://open.spotify.com/track/1rgMvOjxneCP8Pzb1GEr8K
88632,88632,La Arrolladora Banda El Limón De Rene Camacho,2018-03-24,33,170399,Entre Beso Y Beso,https://open.spotify.com/track/7uL1ZsdxI8l4sgEsgCmTlG
88689,88689,La Arrolladora Banda El Limón De Rene Camacho,2018-03-24,90,80731,Calidad Y Cantidad,https://open.spotify.com/track/0nfp44XFmPrLDMMmYfNIP3
88986,88986,Alfredo Olivas,2018-03-25,187,41302,Antecedentes de Culpa,https://open.spotify.com/track/3tsXm70ICJpp78iZbxgnwx
89193,89193,Soda Stereo,2018-03-26,194,43786,Cuando Pase El Temblor - Remasterizado 2007,https://open.spotify.com/track/3uMYq07Kj5m564OQwdSCrD
89831,89831,The Weeknd,2018-03-30,32,141876,Call Out My Name,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
89863,89863,The Weeknd,2018-03-30,64,85083,Try Me,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
89880,89880,The Weeknd,2018-03-30,81,73489,Wasted Times,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR
89889,89889,The Weeknd,2018-03-30,90,64285,I Was Never There,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V
89893,89893,The Weeknd,2018-03-30,94,62177,Hurt You,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5
89910,89910,The Weeknd,2018-03-30,111,56700,Privilege,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
89943,89943,Taylor Swift,2018-03-30,144,47534,Delicate,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
89985,89985,Reykon,2018-03-30,186,40359,Mala,https://open.spotify.com/track/19GAbd0QO9vic4TmHU3OFg
89986,89986,Heroes Del Silencio,2018-03-30,187,40348,Entre dos tierras,https://open.spotify.com/track/7BYqVvoXpQFhs4jJ0qqNZt
90120,90120,Sebastian Yatra,2018-03-31,121,53131,Por Perro,https://open.spotify.com/track/1XM5PgxjpYcF0JuE9nfUbS
90181,90181,David Guetta,2018-03-31,182,40245,Like I Do,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
90196,90196,Duncan Dhu,2018-03-31,197,38969,En algún lugar,https://open.spotify.com/track/3UIENhLRdFIOuRan92cAQu
90586,90586,Sean Paul,2018-04-02,187,45656,Mad Love,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
90797,90797,The Killers,2018-04-03,198,43968,Mr. Brightside,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
91238,91238,Calvin Harris,2018-04-06,39,140678,One Kiss (with Dua Lipa),https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
91283,91283,CNCO,2018-04-06,84,78226,Mamita,https://open.spotify.com/track/71GAvRsilpo9pqd0vYn8Mo
91298,91298,CNCO,2018-04-06,99,69810,Hey DJ,https://open.spotify.com/track/1XgpK29CGGjZnxPYkiRbh4
91304,91304,Ozuna,2018-04-06,105,68364,Balenciaga,https://open.spotify.com/track/6yllTYSMEmOagRltq1VlsP
91320,91320,CNCO,2018-04-06,121,62057,Bonita,https://open.spotify.com/track/6ziVPV26v172Pijs6LvubI
91384,91384,Zoé,2018-04-06,185,48395,Clarividad,https://open.spotify.com/track/2rc8WksDSkCfIAPdp1NB5d
91389,91389,CNCO,2018-04-06,190,48027,Sólo Yo,https://open.spotify.com/track/4JNV7HMbKr28YZiUvQTfIy
91393,91393,Yashua,2018-04-06,194,47363,Silencio,https://open.spotify.com/track/6HIDzhDB9LvtwLIUsMmn3v
91496,91496,Yashua,2018-04-07,97,67743,Silencio,https://open.spotify.com/track/4QKEFIXLvE0uhNLYgjfGLc
91574,91574,The Killers,2018-04-07,175,46862,When You Were Young,https://open.spotify.com/track/70wYA8oYHoMzhRRkARoMhU
91577,91577,The Killers,2018-04-07,178,46302,Human,https://open.spotify.com/track/5mhUPDWQH3s544WCsa0r9w
91589,91589,Luis Miguel,2018-04-07,190,45468,La Incondicional,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
91593,91593,Edwin Luna y La Trakalosa de Monterrey,2018-04-07,194,45314,Fíjate Que Si,https://open.spotify.com/track/1kUc8p4VewK8Bgu61NYNhw
91655,91655,Dj Kass,2018-04-08,56,94568,Scooby Doo Pa Pa,https://open.spotify.com/track/2R1G6zNBdLR4VLZXqI99On
91751,91751,Cardi B,2018-04-08,152,44877,I Like It,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
91794,91794,Los Enanitos Verdes,2018-04-08,195,39332,Luz De Dia,https://open.spotify.com/track/71AMvL4Fey4MwxQShk4VBR
91967,91967,Drake,2018-04-09,168,46953,Nice For What,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
91983,91983,Sebastian Yatra,2018-04-09,184,44541,Como Mirarte,https://open.spotify.com/track/7nQ3t6pBYEj4irJpi8vtBR
92198,92198,Paulo Londra,2018-04-10,199,43682,Nena Maldicion (feat. Lenny Tavarez),https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
92429,92429,Bazzi,2018-04-12,30,159331,Mine,https://open.spotify.com/track/2lYjH3ZbCrW7CHmSRvVCN3
92551,92551,Jd Pantoja,2018-04-12,152,52007,Me Fascina,https://open.spotify.com/track/6cKH4pswPkeVBaTLWJBsL6
92594,92594,Jaguares,2018-04-12,195,46329,Te Lo Pido por Favor,https://open.spotify.com/track/6iRkrVOhCjgKFB2cBWnx4M
92631,92631,Bazzi,2018-04-13,32,161668,Mine,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
92663,92663,J Balvin,2018-04-13,64,100420,Ambiente,https://open.spotify.com/track/4N9V7YYPoN4DoSnjjfHW1k
92666,92666,Carlos Rivera,2018-04-13,67,96391,Me Muero,https://open.spotify.com/track/2cApvgmuR7GHuiPgQSr5dr
92702,92702,ZAYN,2018-04-13,103,68816,Let Me,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
92740,92740,Cosculluela,2018-04-13,141,56633,Madura (feat. Bad Bunny),https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
92784,92784,Yandel,2018-04-13,185,50791,Explícale - Remix,https://open.spotify.com/track/65n40RsQ9SObH7hNvVTHp0
92796,92796,Nio Garcia,2018-04-13,197,49485,Te Boté - Remix,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
92932,92932,Lil Pump,2018-04-14,133,58934,Esskeetit,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
92970,92970,Ana Mena,2018-04-14,171,51763,Ya Es Hora,https://open.spotify.com/track/7EhLfrKAUXOjVGkfVyXMdK
92986,92986,La Unión,2018-04-14,187,49201,Lobo-Hombre En Paris,https://open.spotify.com/track/3M1H1CWjrSq7nxABHc8EXv
92992,92992,Nacha Pop,2018-04-14,193,48248,Lucha De Gigantes,https://open.spotify.com/track/4nheObMzE4K8AIxIICoLgd
93589,93589,Dennis Lloyd,2018-04-17,190,46521,Nevermind,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
93714,93714,Ozuna,2018-04-18,115,60589,Balenciaga,https://open.spotify.com/track/3iIZvct75tkk1CwbqVjsry
93824,93824,Zoé,2018-04-19,25,197424,Azul,https://open.spotify.com/track/7ffkdwy4EvMSeUnPVSyqqw
93867,93867,Zoé,2018-04-19,68,94005,Venus,https://open.spotify.com/track/61og03io9xPCosu9rkgh1t
93874,93874,Zoé,2018-04-19,75,87794,No Hay Mal Que Dure,https://open.spotify.com/track/5YExs1OO0ol2fIaRm7WmLN
93894,93894,Zoé,2018-04-19,95,74301,Hielo,https://open.spotify.com/track/2YiqBesMJpszYU6raDOG0R
93896,93896,Zoé,2018-04-19,97,73873,Al Final,https://open.spotify.com/track/40dnqAWMjH8cMlgoE1ANjn
93911,93911,Zoé,2018-04-19,112,65782,Luci,https://open.spotify.com/track/6BhxOehTmQIK62WaX6FAKw
93917,93917,Zoé,2018-04-19,118,63555,Aztlán,https://open.spotify.com/track/3yqZiszXv79KPfLzeex8XW
93919,93919,Zoé,2018-04-19,120,63219,Temor Y Temblor,https://open.spotify.com/track/7HHmyYrLYIAgMED054oJsv
93939,93939,Zoé,2018-04-19,140,56752,Ella Es Magia,https://open.spotify.com/track/2oMfmic7Xd6ZaspWJiDblk
93941,93941,Zoé,2018-04-19,142,56410,Clarividad,https://open.spotify.com/track/0hF1wnq9h5KzonxoOml4rP
93958,93958,Zoé,2018-04-19,159,53294,Renacer,https://open.spotify.com/track/2Wt26eFSwT5bSZV6QmtmEB
94025,94025,Ariana Grande,2018-04-20,26,199814,no tears left to cry,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
94051,94051,Avicii,2018-04-20,52,118487,Waiting For Love,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
94052,94052,Avicii,2018-04-20,53,113200,Wake Me Up - Radio Edit,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
94063,94063,Liam Payne,2018-04-20,64,103288,Familiar,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
94069,94069,Avicii,2018-04-20,70,99935,Levels - Radio Edit,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
94083,94083,Avicii,2018-04-20,84,86356,Hey Brother,https://open.spotify.com/track/3zKST4nk4QJE77oLjUZ0Ng
94101,94101,Avicii,2018-04-20,102,76708,The Nights,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
94141,94141,Becky G,2018-04-20,142,58274,Sin Pijama,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
94197,94197,The Chainsmokers,2018-04-20,198,50658,Somebody,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
94270,94270,Avicii,2018-04-21,71,100057,You Make Me,https://open.spotify.com/track/7HC3sppue0re7HPfo5zscF
94277,94277,Avicii,2018-04-21,78,95545,Broken Arrows,https://open.spotify.com/track/2BVVmJQZv4fOPWavI9mkIj
94286,94286,Avicii,2018-04-21,87,88021,The Days,https://open.spotify.com/track/5Iy2Jj87Ha0C0IBlNE1I4y
94294,94294,Avicii,2018-04-21,95,80029,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,https://open.spotify.com/track/2bNrvWD9d5Zn9tS8XvcaMk
94298,94298,Avicii,2018-04-21,99,77978,You Be Love (feat. Billy Raffoul),https://open.spotify.com/track/12ip0ceCeszDTDFxDY1AXJ
94304,94304,Avicii,2018-04-21,105,76104,For A Better Day,https://open.spotify.com/track/3c3XJ9P1BjOtmNXKvdVyHK
94309,94309,Avicii,2018-04-21,110,72615,Silhouettes - Original Radio Edit,https://open.spotify.com/track/1nO67wic65N413c11zKxM7
94312,94312,Avicii,2018-04-21,113,71335,Addicted To You,https://open.spotify.com/track/0xIVvRmjztR1AwuHrkhH41
94361,94361,Tim Berg,2018-04-21,162,54432,Seek Bromance - Avicii Vocal Edit,https://open.spotify.com/track/6J7ZSdEEYo3ns4gnHdwRL0
94378,94378,Virlan Garcia,2018-04-21,179,52347,Mi Vida Eres Tú,https://open.spotify.com/track/0h7bxysvuj8wjRVqeFNLAn
94394,94394,Bunbury,2018-04-21,195,49416,La chispa adecuada (feat. León Larregui) - MTV Unplugged,https://open.spotify.com/track/5vnAu12wplLvx1XH01PwRH
94483,94483,Diego Boneta,2018-04-22,84,78718,Ahora Te Puedes Marchar,https://open.spotify.com/track/2zgYg3bh4Ggpuvw6cNwWUb
94499,94499,Luis Miguel,2018-04-22,100,66022,Cuando Calienta El Sol,https://open.spotify.com/track/3hVaK0zn3sVWWY8TvN1Te5
94517,94517,Diego Boneta,2018-04-22,118,59866,Cuando Calienta el Sol,https://open.spotify.com/track/3ip2KVxGizllLsvcIEKBrl
94520,94520,Luis Miguel,2018-04-22,121,59156,La Media Vuelta,https://open.spotify.com/track/1lKI9y1DL6QnYTZguVmACX
94550,94550,Luis Miguel,2018-04-22,151,50297,La Chica Del Bikini Azul,https://open.spotify.com/track/6Ucocvd2YaEJRPmbT4SFgu
94557,94557,Luis Miguel,2018-04-22,158,48334,Fría Como El Viento,https://open.spotify.com/track/2J4qy8RyfwgXHt73cWOE6P
94566,94566,Luis Miguel,2018-04-22,167,46765,Hasta Que Me Olvides,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
94567,94567,Diego Boneta,2018-04-22,168,46741,Fría Como el Viento,https://open.spotify.com/track/1YeRnjWRjYQjcJeQpzgRHJ
94568,94568,Luis Miguel,2018-04-22,169,46730,No Sé Tú,https://open.spotify.com/track/2DAsLftcRKP3iarCPmI1RY
94583,94583,Luis Miguel,2018-04-22,184,45174,Por Debajo De La Mesa,https://open.spotify.com/track/4FqfHVML025cwjfhAOFbfa
94591,94591,Luis Miguel,2018-04-22,192,43684,Un Hombre Busca A Una Mujer,https://open.spotify.com/track/3ZRUhvuUE2lwZF19puKM8P
94783,94783,Luis Miguel,2018-04-23,184,44448,Entrégate,https://open.spotify.com/track/7oodPDKpxL5ZxS7aPoHUTf
94922,94922,David Guetta,2018-04-24,123,58931,Flames,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
94977,94977,Monsieur Periné,2018-04-24,178,48842,Bailar Contigo,https://open.spotify.com/track/29iNhnoFkQBvOlUKn2io14
95169,95169,Residente,2018-04-25,170,49969,Sexo (feat. iLe),https://open.spotify.com/track/0j00zu3FKBWSu1Hyt2Ivcj
95440,95440,Post Malone,2018-04-27,41,138052,Psycho (feat. Ty Dolla $ign),https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
95445,95445,Post Malone,2018-04-27,46,132826,rockstar (feat. 21 Savage),https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
95458,95458,Ozuna,2018-04-27,59,103326,Unica,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
95484,95484,Post Malone,2018-04-27,85,80074,Better Now,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
95509,95509,Post Malone,2018-04-27,110,68393,Paranoid,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
95513,95513,Jennifer Lopez,2018-04-27,114,66351,El Anillo,https://open.spotify.com/track/2SpfMQ5TuKsMj1trNwrLVA
95529,95529,Raymix,2018-04-27,130,60757,Oye Mujer,https://open.spotify.com/track/5aLELbBB0Pa7TlGJJyBJo9
95550,95550,Dillon Francis,2018-04-27,151,54661,We The Funk,https://open.spotify.com/track/3dXWDwSl1Kooi0gPFizIud
95562,95562,Post Malone,2018-04-27,163,52514,Spoil My Night (feat. Swae Lee),https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
95659,95659,Daddy Yankee,2018-04-28,60,101523,Dura - Remix,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
95751,95751,Dj Kass,2018-04-28,152,53193,Scoby Doo Pa Pa,https://open.spotify.com/track/7ECPB5636spInH7CjYV3oL
96587,96587,Yuridia,2018-05-02,188,43461,Respóndeme Tú (Primera Fila) - En Vivo,https://open.spotify.com/track/2nFcMS2GvgK1vZmtnnZ6d7
96839,96839,Wolfine,2018-05-04,40,134670,Bella - Remix,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
96850,96850,Maluma,2018-05-04,51,119411,Marinero,https://open.spotify.com/track/6x5LBP3nYXVdIDoomChGr3
96889,96889,Shawn Mendes,2018-05-04,90,72800,Youth (feat. Khalid),https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
96907,96907,J Balvin,2018-05-04,108,66278,Positivo,https://open.spotify.com/track/6cXhFE4IB59Z1AzdxHhadY
96926,96926,Enrique Iglesias,2018-05-04,127,58394,MOVE TO MIAMI,https://open.spotify.com/track/1BuTNbYxxFYezD1tT8AJR9
96992,96992,Reykon,2018-05-04,193,46149,Mala,https://open.spotify.com/track/7HPZ1SgxeZnV3A85Fwzxrp
97033,97033,Maluma,2018-05-05,34,159041,Marinero,https://open.spotify.com/track/0IEUbDOzcwi6Ju1ZAJ23rk
97383,97383,Matt Hunter,2018-05-06,184,38445,Dicen,https://open.spotify.com/track/4cfoVJxpHqUqTvBrG1RTyi
97579,97579,Luis Miguel,2018-05-07,180,44817,Tengo Todo Excepto A Ti,https://open.spotify.com/track/0lTd7gKAWVz1yVKVkQXBPm
97735,97735,Childish Gambino,2018-05-08,136,53311,This Is America,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
97995,97995,Paulo Londra,2018-05-09,196,45566,Dimelo,https://open.spotify.com/track/3uwehoqKSQLa5lFFvIX6M3
98141,98141,Rocío Dúrcal,2018-05-10,142,54590,Amor Eterno,https://open.spotify.com/track/3K3wpXrbZYkXMxiA9QJwV1
98204,98204,Piso 21,2018-05-11,5,324887,Déjala que vuelva (feat. Manuel Turizo),https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
98235,98235,Arctic Monkeys,2018-05-11,36,146369,Four Out Of Five,https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9
98237,98237,Arctic Monkeys,2018-05-11,38,140071,Star Treatment,https://open.spotify.com/track/0b93tWwuoAC0nXe1CfR30I
98245,98245,Arctic Monkeys,2018-05-11,46,125984,One Point Perspective,https://open.spotify.com/track/1t67WYNfUxfOiwaz7SJ66b
98250,98250,Arctic Monkeys,2018-05-11,51,116254,Tranquility Base Hotel & Casino,https://open.spotify.com/track/2URDbWGmPz3vhagl25p8OC
98252,98252,Arctic Monkeys,2018-05-11,53,107998,American Sports,https://open.spotify.com/track/2HbYLDA1SigY1ilC94ieVu
98257,98257,Arctic Monkeys,2018-05-11,58,101140,Golden Trunks,https://open.spotify.com/track/0U6Vg6RUmzADUO0Y9fVKft
98265,98265,Arctic Monkeys,2018-05-11,66,90745,The World's First Ever Monster Truck Front Flip,https://open.spotify.com/track/5rqQTEIVK2PTuXU9GI2wT0
98274,98274,Arctic Monkeys,2018-05-11,75,84430,She Looks Like Fun,https://open.spotify.com/track/60T4FDF1tTcFlXkI08FFhL
98277,98277,Arctic Monkeys,2018-05-11,78,83110,Science Fiction,https://open.spotify.com/track/6hkfgHhYXyDVYahUOZhGRd
98280,98280,Selena Gomez,2018-05-11,81,82450,Back To You - From 13 Reasons Why – Season 2 Soundtrack,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
98285,98285,J Balvin,2018-05-11,86,80650,No Es Justo,https://open.spotify.com/track/1RTlTuLOdnmgbe11ynwR7c
98286,98286,Piso 21,2018-05-11,87,79173,La Vida Sin Ti,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba
98287,98287,Arctic Monkeys,2018-05-11,88,77815,Batphone,https://open.spotify.com/track/7aiKdAM9WYW3GzWSA9OXIl
98290,98290,Arctic Monkeys,2018-05-11,91,76764,The Ultracheese,https://open.spotify.com/track/3PhbzvTllkq1rkULafc6ns
98304,98304,Nacho,2018-05-11,105,69870,Báilame - Remix,https://open.spotify.com/track/4l3xGFwoTinvYxsePytOOf
98355,98355,Charlie Puth,2018-05-11,156,52492,Attention,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
98371,98371,Piso 21,2018-05-11,172,49356,Besándote,https://open.spotify.com/track/43jclIPKJv9iFiYWVyWqsb
98490,98490,Prince Royce,2018-05-12,91,75286,El Clavo - Remix,https://open.spotify.com/track/6bI00brFpeprqCDqKouEJS
